Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
silk-vintage-tee-cork,,,,,,,,,Cork,,Small,,,18977,0.0,shopify,1,deny,manual,88.00,,true,true,18977,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_14_03.jpg?v=1703784665,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
silk-vintage-tee-cork,,,,,,,,,Cork,,Medium,,,18978,0.0,shopify,0,deny,manual,88.00,,true,true,18978,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_14_04.jpg?v=1703784665,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
silk-vintage-tee-cork,,,,,,,,,Cork,,Large,,,18979,0.0,shopify,0,deny,manual,88.00,,true,true,18979,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
silk-vintage-tee-cork,,,,,,,,,Cork,,X-Large,,,18980,0.0,shopify,1,deny,manual,88.00,,true,true,18980,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
waffle-knit-long-sleeve-tee-heather-grey,Waffle Knit Long Sleeve Tee,"<meta charset=""utf-8"">
<style type=""text/css""><!--
&lt;!--
&amp;lt;!--
&amp;amp;lt;!--
&amp;amp;amp;lt;!--
&amp;amp;amp;amp;lt;!--
&amp;amp;amp;amp;amp;lt;!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--&amp;amp;amp;amp;amp;gt;
--&amp;amp;amp;amp;gt;
--&amp;amp;amp;gt;
--&amp;amp;gt;
--&amp;gt;
--&gt;
--></style>
<p><span data-sheets-value='[null,2,""A soft and durable long sleeve waffle-knit offers a classic, comfortable fit that can be worn on its own or as a lightweight layer. Color Heather Grey. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">A soft and durable long sleeve waffle-knit offers a classic, comfortable fit that can be worn on its own or as a lightweight layer. V:Room. Color Heather Grey. 100% Cotton. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""A soft and durable long sleeve waffle-knit offers a classic, comfortable fit that can be worn on its own or as a lightweight layer. Color Heather Grey. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">Spencer is wearing a Japanese 3. </span></em></p>",V:Room,Apparel & Accessories > Clothing > Shirts & Tops,men's t-shirts,"crew neck, F14, long sleeve, longsleeve, man, Men's, SALE, SALE30, shirt, t-shirt, tee, tee shirt, thermal, visible, waffle knit",true,COLOR,Heather Grey,SIZE,1,,,18973,0.0,shopify,1,deny,manual,128.00,,true,true,18973,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_07_01.jpg?v=1703784659,1,"",false,,,apparel & accessories > clothing > shirts & tops,male,adult,,,true,,,,,,,lb,,,true,,,true,,,active
waffle-knit-long-sleeve-tee-heather-grey,,,,,,,,,Heather Grey,,3,,,18975,0.0,shopify,1,deny,manual,128.00,,true,true,18975,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_07_09.jpg?v=1703784659,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
waffle-knit-long-sleeve-tee-heather-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_07_04.jpg?v=1703784659,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
waffle-knit-long-sleeve-tee-heather-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_07_06.jpg?v=1703784659,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
waffle-knit-long-sleeve-tee-heather-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_07_08.jpg?v=1703784659,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
waffle-knit-long-sleeve-tee-heather-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-26_Spencer_Look_07_11.jpg?v=1703784659,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
pleated-waistband-trouser-black,Pleated Waistband Trouser in Black,"<p class=""p1""><span class=""s1"">High-waisted, elegantly constructed wool trouser with pleated waistband. Hook-and-eye closure with front facing zip. Deep, accented pockets. Ter et Bantine. Color Black. 100% Wool. </span><em>Lana is wearing an Italian 40.</em></p>
<p> </p>",Ter et Bantine,Apparel & Accessories > Clothing > Pants,women's pants,"Black, F14, Minimalism, pants, Pleat, SALE, SALE30, SALE30_2, Ter et Bantine, trouser, Tux, Tuxedo, visible",true,COLOR,Black,SIZE,Italian 38,,,19013,0.0,shopify,1,deny,manual,100000.00,,true,true,19013,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_10_18_Lana_Look2308_f2f496b9-2d8a-4a44-915c-51e26efd12c4.jpg?v=1703784648,1,"",false,,,apparel & accessories > clothing > pants,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
pleated-waistband-trouser-black,,,,,,,,,Black,,Italian 40,,,19014,0.0,shopify,0,deny,manual,100000.00,,true,true,19014,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_10_18_Lana_Look2311.jpg?v=1703784648,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pleated-waistband-trouser-black,,,,,,,,,Black,,Italian 42,,,19015,0.0,shopify,0,deny,manual,100000.00,,true,true,19015,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_10_18_Lana_Look2313.jpg?v=1703784648,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pleated-waistband-trouser-black,,,,,,,,,Black,,Italian 44,,,19016,0.0,shopify,1,deny,manual,100000.00,,true,true,19016,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_10_18_Lana_Look2314.jpg?v=1703784648,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pleated-waistband-trouser-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_10_18_Lana_Look2315.jpg?v=1703784648,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
pleated-waistband-trouser-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_10_18_Lana_Look2301_61b10354-a7c9-455e-bbaa-ef0e4f6f3bc6.jpg?v=1703784648,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
contrast-felted-sweater-black,Contrast Felted Sweater in Black,"<meta charset=""utf-8"">
<p><span>A tight rib-knit pullover is made resplendent with a brush of white felted wool embedded firmly in the knit. Gorgeous to behold the Contrast Felted Sweater is exactly the kind of fabrication that Ter et Bantine is known for. Color Black. 100% Virgin Wool. </span><em>Lana is wearing an Italian 42.</em></p>",Ter et Bantine,,women's knitwear,"black, contrast, F14, felted, knits, knitwear, Minimalism, SALE, SALE30_4, salefav2, sweater, ter et bantine, visible, white, wool",true,COLOR,Black,SIZE,Italian 42,,,19010,0.0,shopify,1000000,deny,manual,698.00,,true,true,19010,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_11_12.jpg?v=1703784638,1,"",false,,,apparel & accessories > clothing > shirts & tops > sweaters & cardigans,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
contrast-felted-sweater-black,,,,,,,,,Black,,Italian 44,,,19011,0.0,shopify,1000000,deny,manual,698.00,,true,true,19011,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_11_04.jpg?v=1703784639,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
contrast-felted-sweater-black,,,,,,,,,Black,,Italian 46,,,19012,0.0,shopify,1000000,deny,manual,698.00,,true,true,19012,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_11_08.jpg?v=1703784639,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
contrast-felted-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_11_07.jpg?v=1703784639,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
contrast-felted-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_11_09.jpg?v=1703784639,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
contrast-felted-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_11_10.jpg?v=1703784639,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
square-cardigan-navy,Square Cardigan in Navy,"<meta charset=""utf-8"">
<style type=""text/css""><!--
&lt;!--
&amp;lt;!--
&amp;amp;lt;!--
&amp;amp;amp;lt;!--
&amp;amp;amp;amp;lt;!--
&amp;amp;amp;amp;amp;lt;!--
&amp;amp;amp;amp;amp;amp;lt;!--
&amp;amp;amp;amp;amp;amp;amp;lt;!--
&amp;amp;amp;amp;amp;amp;amp;amp;lt;!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--&amp;amp;amp;amp;amp;amp;amp;amp;gt;
--&amp;amp;amp;amp;amp;amp;amp;gt;
--&amp;amp;amp;amp;amp;amp;gt;
--&amp;amp;amp;amp;amp;gt;
--&amp;amp;amp;amp;gt;
--&amp;amp;amp;gt;
--&amp;amp;gt;
--&amp;gt;
--&gt;
--></style>
<p><span data-sheets-value='[null,2,""As the name implies it is a square knit cardigan with high side vents creating movement when you move. Understated through and through the long rib knit cuffs can be rolled up and beautiful mother of pearl buttons add a hint of luxury. Fantastic inset pockets at the hip are barely noticeable staying close to the body of the knit. Colors Black, Camel and Navy. 85% Cotton, 15% Cashmere.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,8]"">As the name implies it is a square knit cardigan with high side vents creating movement when you move. Understated through and through the long rib knit cuffs can be rolled up and beautiful mother of pearl buttons add a hint of luxury. Fantastic inset pockets at the hip are barely noticeable staying close to the body of the knit. Sibel Saral. Color Navy. 85% Cotton, 15% Cashmere. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""As the name implies it is a square knit cardigan with high side vents creating movement when you move. Understated through and through the long rib knit cuffs can be rolled up and beautiful mother of pearl buttons add a hint of luxury. Fantastic inset pockets at the hip are barely noticeable staying close to the body of the knit. Colors Black, Camel and Navy. 85% Cotton, 15% Cashmere.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,8]"">Ashley is wearing an X-Small.</span></em></p>
<p><em> <span data-sheets-value='[null,2,""As the name implies it is a square knit cardigan with high side vents creating movement when you move. Understated through and through the long rib knit cuffs can be rolled up and beautiful mother of pearl buttons add a hint of luxury. Fantastic inset pockets at the hip are barely noticeable staying close to the body of the knit. Colors Black, Camel and Navy. 85% Cotton, 15% Cashmere.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,8]"">Also available in <a href=""http://babyandco.us/products/square-cardigan-in-black"">Black</a> and <a href=""http://babyandco.us/products/square-cardigan-in-camel"">Camel</a>.</span> </em></p>",Sibel Saral,,women's knitwear,"blue, boxy, button up, buttons, cardigan, F14, knit, knitwear, long sleeve, longsleeve, Minimalism, navy, sibel saral, slits, square, sweater, tops, visible, woman, women's",true,COLOR,Navy,SIZE,X-Small,,,19237,0.0,shopify,1,deny,manual,478.00,,true,true,19237,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_20_8673.jpg?v=1703784629,1,"",false,,,apparel & accessories > clothing > shirts & tops > sweaters & cardigans,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
square-cardigan-navy,,,,,,,,,Navy,,Small,,,19238,0.0,shopify,0,deny,manual,478.00,,true,true,19238,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_20_8670.jpg?v=1703784629,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
square-cardigan-navy,,,,,,,,,Navy,,Medium,,,19239,0.0,shopify,1,deny,manual,478.00,,true,true,19239,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_20_8674.jpg?v=1703784629,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
square-cardigan-navy,,,,,,,,,Navy,,Large,,,19240,0.0,shopify,1,deny,manual,478.00,,true,true,19240,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_20_8667.jpg?v=1703784629,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
square-cardigan-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_20_8679.jpg?v=1703784629,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
square-cardigan-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_20_8672.jpg?v=1703784629,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
wrinkled-tux-shirt-navy,Wrinkled Tux Shirt in Navy,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Take the Wrinkled Tux Shirt as a prime example as the understated classic. A little mussed to not appear try-hard, a small pin tuck at the elbow to supplant the more common dart, and a collar whose buttons are placed a little too close to the stand, allowing the pointed collar to become a little choked up. Tux bib and single button at the cuff. Sibel Saral. Color Navy. 100% Cotton. <em>Ashley is wearing a size Small.</em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/wrinkled-tux-shirt-white"">White</a>.</em></p>",Sibel Saral,Apparel & Accessories > Clothing > Shirts & Tops,women's button-ups,"button down, button up, buttons, collar, collared, F14, long sleeve, longsleeve, Minimalism, oxford, shirt, sibel saral, top, tops, visible, woman, women's",true,COLOR,Navy,SIZE,Small,,,19215,0.0,shopify,1,deny,manual,158.00,,true,true,19215,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8541_copy.jpg?v=1703784620,1,"",false,,,apparel & accessories > clothing > shirts & tops,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
wrinkled-tux-shirt-navy,,,,,,,,,Navy,,Medium,,,19214,0.0,shopify,1,deny,manual,158.00,,true,true,19214,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8546.jpg?v=1703784620,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
wrinkled-tux-shirt-navy,,,,,,,,,Navy,,Large,,,19217,0.0,shopify,1,deny,manual,158.00,,true,true,19217,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8553.jpg?v=1703784620,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
wrinkled-tux-shirt-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8552.jpg?v=1703784620,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
wrinkled-tux-shirt-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8548.jpg?v=1703784620,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
wrinkled-tux-shirt-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8550.jpg?v=1703784620,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
wrinkled-tux-shirt-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-09-30_Ashley_Look_12_8542_ba5e667e-b22b-4072-9ad7-c29639d4a561.jpg?v=1703784620,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
fair-isle-vest-army,Fair Isle Vest in Army,"<meta charset=""utf-8"">
<p>Fall tones define a V-neck vest with a Fair Isle motif. Ribbing is featured at the neck and hem. Nigel Cabourn. Color Army. 100% Wool. <em>Lana is wearing the UK 8.</em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/fair-isle-vest-ember"">Ember</a>. </em></p>",Nigel Cabourn,Apparel & Accessories > Clothing > Outerwear > Vests,women's vests,"army, F14, green, Knit, knitwear, nigel cabourn, sweater, tops, vest, visible, Woman, wool",true,COLOR,Army,SIZE,UK 6,,,16728,0.0,shopify,1000000,deny,manual,238.00,,true,true,16728,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_11_08_Lana_Look15_01.jpg?v=1703784609,1,"",false,,,apparel & accessories > clothing > outerwear > vests,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
fair-isle-vest-army,,,,,,,,,Army,,UK 8,,,16729,0.0,shopify,1000000,deny,manual,238.00,,true,true,16729,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_11_08_Lana_Look15_04.jpg?v=1703784609,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
fair-isle-vest-army,,,,,,,,,Army,,UK 10,,,16730,0.0,shopify,1000000,deny,manual,238.00,,true,true,16730,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_11_08_Lana_Look15_02.jpg?v=1703784610,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
fair-isle-vest-army,,,,,,,,,Army,,UK 12,,,16731,0.0,shopify,1000000,deny,manual,238.00,,true,true,16731,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_11_08_Lana_Look15_03.jpg?v=1703784610,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
work-vest-tan,Work Vest in Tan,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p><span>A herringbone tweed in a winter-weight wool the rugged Work Vest from Nigel Cabourn can be worn underneath the Aircraft jacket or alone. If worn with the Aircraft Jacket it will snap in at center front as a liner. Either way it's worn it will find years of use with the reinforced snaps and waxed cotton pockets. Two patch pockets in front and two in back. Color Tan. 100% Wool, 100% Cotton. </span><em>Addis is wearing an Italian 50. Addis is 6’2”, Chest 38.5”, Waist 31”, Inseam 32”.</em></p>
<p> </p>",Nigel Cabourn,Apparel & Accessories > Clothing > Outerwear > Vests,men's vests,"F14, man, mens, nigel cabourn, outerwear, pockets, tan, top, vest, visible, wool",true,COLOR,Tan,SIZE,Italian 48,,,16765,0.0,shopify,0,deny,manual,338.00,,true,true,16765,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-10-10_Addis_Look_14_14.jpg?v=1703784603,1,"",false,,,apparel & accessories > clothing > outerwear > vests,male,adult,,,true,,,,,,,lb,,,true,,,true,,,active
work-vest-tan,,,,,,,,,Tan,,Italian 50,,,16766,0.0,shopify,2,deny,manual,338.00,,true,true,16766,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-10-10_Addis_Look_14_12.jpg?v=1703784603,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
work-vest-tan,,,,,,,,,Tan,,Italian 52,,,16767,0.0,shopify,0,deny,manual,338.00,,true,true,16767,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-10-10_Addis_Look_14_13.jpg?v=1703784603,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
work-vest-tan,,,,,,,,,Tan,,Italian 54,,,16768,0.0,shopify,0,deny,manual,338.00,,true,true,16768,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014-10-10_Addis_Look_14_04.jpg?v=1703784603,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
side-zip-slim-pant-black,Side Zip Slim Pant in Black,"<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='[null,2,""Slim tailoring with a hint of scuba. This substantial twill blended pant has a tapered leg with silver-toned metal zippers that runs from knee to ankle. Metal zipper and tab closure. Slant pockets at the hips. Unined. Color Black. 100% Polyester.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,8]"">Slim tailoring with a hint of scuba. This substantial twill blended pant has a tapered leg with silver-toned metal zippers that runs from knee to ankle. Metal zipper and tab closure. Slant pockets at the hips. Hache. Color Black. 100% Polyester. </span><em><span data-sheets-value='[null,2,""Slim tailoring with a hint of scuba. This substantial twill blended pant has a tapered leg with silver-toned metal zippers that runs from knee to ankle. Metal zipper and tab closure. Slant pockets at the hips. Unined. Color Black. 100% Polyester.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,8]"">Lana is wearing an Italian 40.</span></em></p>",Hache,Apparel & Accessories > Clothing > Pants,women's pants,"black, bottoms, F14, hache, Minimalism, pant, pants, SALE, SALE30_4, trouser, visible, Woman",true,COLOR,Black,SIZE,Italian 40,,,16421,0.0,shopify,0,deny,manual,248.00,,true,true,16421,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_05_10.jpg?v=1703784594,1,"",false,,,apparel & accessories > clothing > pants,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
side-zip-slim-pant-black,,,,,,,,,Black,,Italian 42,,,16422,0.0,shopify,1,deny,manual,248.00,,true,true,16422,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_05_14.jpg?v=1703784594,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
side-zip-slim-pant-black,,,,,,,,,Black,,Italian 44,,,16423,0.0,shopify,1,deny,manual,248.00,,true,true,16423,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2014_09_27_Lana_Look_05_11.jpg?v=1703784594,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
